id_Anel1,ID_Anel_Anel1,ID_Frag_1_Anel1,ID_Frag_2_Anel1,ID_Frag_3_Anel1,ID_Ponte,id_Anel2,ID_Anel_Anel2,ID_Frag_1_Anel2,ID_Frag_2_Anel2,ID_Frag_3_Anel2,smiles,lambda_max_previsto,incerteza_std
395,2,14,11,18,16,2973,15,18,26,14,CCOC(=O)C1:C(N):C:C(C(=O)O):C:C:1C=CC=CC=CC1(C(=O)OCC):C:C(C(=O)O):C:C(=O):S:1,469.7720592171351,11.904269275546767
5621,29,13,11,14,1,83,1,15,6,3,CC(=O)N[SH]1NC(N)C(C(=O)O)C1N=NC1=CC(C)=C([N+](=O)O)C1=C(C#N)C#N,469.7704568385781,17.133876714523584
7134,36,2,20,19,14,6705,34,8,10,6,O=NN1CC(S(=O)(=O)[O][Na])C([N+](=O)O)C1OC1(C(=O)[O][Na])CC([O][Na])OC1[SH](=O)=O,469.7163436773835,26.25432148705117
2149,11,25,25,10,9,5110,26,4,1,19,CCS1(C2:C:C:N(S(=O)(=O)[O][Na]):C(=N):C:2=N)CCC(N(C)C)C1C(=O)[O][Na],469.7035032922916,20.7671977574891
5309,27,22,23,18,18,2281,12,20,10,23,CCNC1:C:C(CNC2(C(=O)OCC)CCN(NCC)N2S(=O)(=O)O):N([O][Na]):C:C:1S(=O)(=O)[O][Na],469.6786108198615,13.621495751920168
5650,29,6,24,7,18,6934,35,7,24,5,COC1(CNC2(OC)CCN(C(C)C)[SH]2[N+](=O)O)CCN(Cl)C1C(C)C,469.65520194042165,8.242211062332473
1818,10,9,23,2,16,978,5,17,12,24,CCNC1:N:C([SH](=O)=O):C(C=CC=CC=CS2(C(F)(F)F):C:C:C:C(C(C)C):C:2O):C:C:1N(CC)CC,469.59775463852094,24.75149630111643
1182,6,1,3,23,16,1873,10,21,4,25,CCNC1:C:C(C):B(N(C)C):C(C=CC=CC=CC2(Br):C:C:N(CC):C(=N):C:2):C:1,469.59465435940336,18.893737520469767
8473,43,3,4,11,1,3019,16,25,16,20,CCC1:N:N(C):C(N=NN2:C:C([O][Na]):N:C(CN(CC(=O)O)CC(=O)O):C:2=N):C:C:1N,469.5619475244022,30.38513981958836
569,3,13,11,26,15,7013,36,5,22,10,CC(=O)NN1:C(N):C:C:C(=O):C:1C=CC=CCC1(Cl)CC(S(=O)(=O)[O][Na])C(S(=O)(=O)O)O1,469.51231749858323,39.08805830005316
3528,18,12,2,17,14,5668,29,10,24,9,CCN(CC)C1CN(C(C)C)S(OC2:C(C(F)(F)F):S([SH](=O)=O):C:C:N:2O)(S(=O)(=O)[O][Na])C1,469.49530903462556,21.09580501848697
4004,21,10,16,8,14,5054,26,15,24,24,CC(C)C1CC(C(C)C)[SH](OC2:S:C:C(S(=O)(=O)[O][Na]):S(CN(CC(=O)O)CC(=O)O):C:2N=O)(=C(C#N)C#N)C1,469.4924520369702,29.16419583850875
5005,26,10,3,6,12,8956,45,5,25,9,CCN(CC)C1:C:C(=N):S:S(Cl)(C#CC#CC2SC(S(=O)(=O)[O][Na])C(C)C2[N+](=O)O):C:1,469.4177947721523,21.335165585774085
8443,43,2,18,15,9,328,2,1,10,11,CCOC(=O)C1:C:N:N([SH](=O)=O):C(C2(N(C)C):C:C:C(S(=O)(=O)[O][Na]):C(N):C:2):C:1=C(C#N)C#N,469.4002886519867,30.273582234009453
6673,34,10,12,13,1,6608,34,3,6,2,CC(=O)NC1(N=NC2(C)CC([SH](=O)=O)CN2[N+](=O)O)C(O)CNC1S(=O)(=O)[O][Na],469.3369204287034,18.21833346833681
1775,9,21,9,9,12,5746,29,3,20,12,CCN(CC)C1:C:C(N(CC)CC):C(C#CC#C[SH]2CC(O)C([O][Na])N2C):C(Br):O:1,469.3169915682236,17.001601374962707
2642,14,21,11,5,16,2087,11,14,8,15,N#CC(C#N)=C1:C:N:C(N=O):C(C=CC=CC=CC2:C:C(Cl):S:C(N):C:2Br)(C(=O)O):C:1,469.30407787588365,21.39585164410929
4154,21,21,6,19,11,6392,32,7,13,11,COC1NC(NC(C)=O)C(N)[SH]1C#CC1:C(C(=O)[O][Na]):S([N+](=O)O):C:C:S:1Br,469.29550406618864,21.60276542357379
9438,48,3,10,3,18,5232,27,20,1,6,CC1SC(S(=O)(=O)[O][Na])[SH](C)C1NCN1C([N+](=O)O)C(N(C)C)CN1[O][Na],469.2482723953746,21.594542490322116
2719,14,23,8,9,9,4190,21,19,26,13,CCNC1:C(N=O):S:C:C(N(CC)CC):C:1S1:C:C(NC(C)=O):S:C(=O):C:1C(=O)[O][Na],469.23875780664764,22.008559855601256
8966,45,23,1,20,19,4669,24,8,17,5,CCNS1:S:C(C(=N)N2C(N=O)CC(C(F)(F)F)C2Cl):C([O][Na]):C:C:1N(C)C,469.20762645338465,33.99118103249822
1147,6,16,15,9,10,2055,11,3,23,2,CCNC1:N:C(C):C(=C2:B(CN(CC(=O)O)CC(=O)O):C:C:C(=C(C#N)C#N):C:2N(CC)CC):C:C:1[SH](=O)=O,469.17040284436126,22.081502600957773
2459,13,18,14,18,6,246,2,23,22,19,CCNC1:C(S(=O)(=O)O):C:C(C(=O)[O][Na]):C:C:1=CC1:C:C(C(=O)OCC):C:S(C(=O)O):C:1C(=O)OCC,469.164379932033,19.449958367792743
2923,15,12,21,24,17,953,5,6,25,8,CC(C)C1:C:C(Br):S(O):C:C:1C=CC=CC=CC=CS1:C:C:C(N=O):C(=N):C:1[N+](=O)O,469.1330613723211,22.239572389163794
1855,10,14,12,18,13,6597,33,3,14,8,CCOC(=O)C1:N:C(O):C:C(C(=O)O):C:1C=CC=CC1(C)C[SH](C(=O)O)CC1N=O,469.0894913104272,30.63018978377424
3435,18,21,14,5,4,2946,15,8,15,5,N#CC(C#N)=C1:S:C(C=CC2:C(Cl):S:C:C(C(=O)O):N:2Br)(N=O):C:C:C:1Cl,469.0239603033233,39.38958602873048
4555,23,8,23,13,12,297,2,10,21,23,CCNC1:C:C(C#CC#CC2(NC(C)=O)C(N=O)CCC2NCC)(S(=O)(=O)[O][Na]):C:C:C:1Br,469.0093724304147,25.945909524107122
1355,7,5,2,5,8,6269,32,22,18,15,CCOC(=O)C1NCC(=C(C#N)C#N)[SH]1(=CC=C1:C(Cl):O:C:C([SH](=O)=O):C:1Cl)S(=O)(=O)O,468.9828732028662,31.35209036574224
3564,18,8,23,18,2,6670,34,2,25,24,CCNS1:C:C(N=O):N:C(C=CC(=O)C2CC(C(C)C)C(=N)N2[SH](=O)=O):C:1C(=O)OCC,468.93899331700476,26.919796991701432
4053,21,15,14,18,14,6566,33,22,1,22,CCOC(=O)C1:C(OC2(S(=O)(=O)O)CC(S(=O)(=O)O)SC2N(C)C):S:C(=C(C#N)C#N):C:S:1C(=O)O,468.91064783667815,13.905781143627753
8697,44,10,14,11,12,5110,26,4,1,19,CCS1(C#CC#CC2:C:C(N):C:S(C(=O)O):N:2S(=O)(=O)[O][Na])CCC(N(C)C)C1C(=O)[O][Na],468.89577365146704,20.02670946094552
164,1,23,11,26,16,1032,6,6,16,18,CCNC1=C(N)C(=O)C=C1C=CC=CC=CB1:C:C:C(C(=O)OCC):C(CN(CC(=O)O)CC(=O)O):C:1[N+](=O)O,468.894181990629,19.47612350339415
5597,28,2,12,14,5,9504,48,19,15,13,CC(=O)NC1C(=C(C#N)C#N)SC(C(=O)[O][Na])S1=NC1(C(=O)O)ON([SH](=O)=O)CC1O,468.87405759732354,34.209557248835566
8419,43,18,13,1,1,2261,12,14,9,2,CCOC(=O)N1:C(N=NC2(C(=O)O):C:C:C([SH](=O)=O):C:N:2N(CC)CC):C(N(C)C):C:C:N:1NC(C)=O,468.81109586664223,7.389660735354843
5144,26,4,10,12,6,4195,21,18,24,20,CCOC(=O)C1:C(C(C)C):S([O][Na]):C:C:S:1=CC1(O)C(S(=O)(=O)[O][Na])CC[SH]1CC,468.8013790159315,26.540305961369725
4762,24,24,11,5,11,4637,24,20,22,6,CC(C)N1C(N)CCC1(Cl)C#CN1CC([O][Na])C(S(=O)(=O)O)C1[N+](=O)O,468.7976800276821,17.255551772519148
6442,33,7,13,18,20,2208,12,21,1,17,CCOC(=O)C1(C=C(C)C=CC2:C:C:C(C(F)(F)F):C(N(C)C):N:2Br)C(OC)CSC1NC(C)=O,468.77643047613003,16.68652890433727
1018,6,13,24,14,18,8484,43,19,12,20,CC(=O)NB1:C(NCN2:C:C([O][Na]):C(O):C:N:2C(=O)[O][Na]):C:C:C(C(=O)O):C:1C(C)C,468.72116590004487,26.24527752210806
5282,27,21,2,16,6,5017,26,14,2,22,O=C(O)CN(CC(=O)O)CC1C(C=[SH]2(C(=O)O)CC(S(=O)(=O)O)CC2[SH](=O)=O)N(Br)NC1[SH](=O)=O,468.71581917374453,19.92076510401302
5862,30,16,16,10,4,1906,10,22,2,24,CC(C)C1:C:C(C=CC2(S(=O)(=O)[O][Na])CNC(CN(CC(=O)O)CC(=O)O)N2CN(CC(=O)O)CC(=O)O):C(S(=O)(=O)O):C([SH](=O)=O):N:1,468.6866905038305,21.847226545995657
936,5,25,11,2,4,1976,10,7,19,10,COC1:C:N(C(=O)[O][Na]):C(S(=O)(=O)[O][Na]):C:C:1C=CC1:S:C:C(=N):C(N):C:1[SH](=O)=O,468.66062286453655,28.281045869035506
9747,49,16,19,14,2,289,2,4,1,4,CCC1:C:C(CC)(C(=O)C=CC2(C(=O)O)CN(C(=O)[O][Na])ON2CN(CC(=O)O)CC(=O)O):C:C:C:1N(C)C,468.6273861139497,24.68211702281084
2904,15,5,6,10,7,3412,18,4,20,24,CCC1:C([O][Na]):S:C(C(C)C):C:N:1N=CC1:C(Cl):S:C:C([N+](=O)O):C:1S(=O)(=O)[O][Na],468.6189472092045,27.56517460664346
7571,38,15,13,14,6,900,5,4,12,10,CCC1:C:S(=CC2(C(=O)O)CC(NC(C)=O)SC2=C(C#N)C#N):C:C(S(=O)(=O)[O][Na]):C:1O,468.5663716393874,33.21146652130746
850,5,21,6,26,4,3313,17,17,23,10,CCNC1:O:C(S(=O)(=O)[O][Na]):C:N(C=CC2:C:C(=O):C([N+](=O)O):C(Br):S:2):C:1C(F)(F)F,468.56078584006536,24.94637140954129
5947,30,10,6,7,1,4119,21,22,11,15,CON1CC(N=NS2(S(=O)(=O)O):C:C(N):S:C(=C(C#N)C#N):C:2)N(S(=O)(=O)[O][Na])C1[N+](=O)O,468.5526537004769,20.08186808586949
4109,21,5,18,2,18,7496,38,14,26,19,CCOC(=O)S1:C:C:S(Cl):C(NCC2C(C(=O)[O][Na])C(=O)C[SH]2C(=O)O):C:1[SH](=O)=O,468.5492620655303,30.242921743401364
1938,10,8,24,19,1,6258,32,19,13,3,CC(=O)NC1N(C)CCS1(N=NC1:C:N(C(=O)[O][Na]):C:C(C(C)C):C:1N=O)C(=O)[O][Na],468.5399571580365,20.243218646642337
5661,29,21,3,6,11,6747,34,10,11,24,CC(C)C1CC(C#CC2([N+](=O)O)CCN(C)[SH]2Br)(S(=O)(=O)[O][Na])NC1N,468.5285888407983,16.163239452757644
9482,48,8,26,3,13,8853,45,14,1,19,CN(C)S1:C(C(=O)[O][Na]):C:C:C:S:1(C=CC=CC1(C)SC(N=O)SC1=O)C(=O)O,468.5262030955422,17.487925921914155
3414,18,1,11,1,2,3577,18,19,8,4,CCC1:C:N(C(=O)C=CC2:C:S(N(C)C):C(N):C:N:2N(C)C):C(C(=O)[O][Na]):C:S:1N=O,468.5076754465932,17.12646513766333
850,5,21,6,26,13,7551,38,1,23,2,CCNC1CC([SH](=O)=O)C(C=CC=CC2:C:C(=O):C([N+](=O)O):C(Br):S:2)(N(C)C)S1,468.4988418092078,23.235770966256904
3504,18,23,23,13,18,6362,32,19,20,6,CCNC1:N:C(NCS2(C(=O)[O][Na])CCN([N+](=O)O)C2[O][Na]):C(NC(C)=O):S:C:1NCC,468.4444882361751,19.748866244854078
9565,48,9,15,4,16,994,5,7,23,7,CCNC1:C:C:S(C=CC=CC=CC2SC(N(CC)CC)S(=C(C#N)C#N)C2CC)(OC):C:C:1OC,468.428079656342,19.377099628686647
5609,29,8,9,8,3,1319,7,22,7,25,CCN(CC)N1CCC(C=CC(=O)CC(=O)C=CC2(S(=O)(=O)O):C:C:O:C(=N):C:2OC)(N=O)[SH]1N=O,468.41994043453195,19.381190393207458
8475,43,10,1,18,2,4021,21,7,12,18,CCOC(=O)C1:C:S(OC)(C(=O)C=CC2:C:C(C(=O)OCC):C(N(C)C):N:N:2S(=O)(=O)[O][Na]):C(O):C:S:1,468.39038499579254,24.02642495950079
820,5,15,6,13,15,7224,37,24,26,23,CCNC1C(=O)OCC1(CC=CC=CC1:C(NC(C)=O):C([N+](=O)O):C:C:S:1=C(C#N)C#N)C(C)C,468.3807486466118,28.23489091044405
2196,11,1,15,2,9,6976,35,9,9,25,CCN(CC)C1NC(=N)CC1(C1:C:C([SH](=O)=O):N:C(=C(C#N)C#N):C:1N(C)C)N(CC)CC,468.3798160383888,21.763802034552786
990,5,15,21,25,18,3313,17,17,23,10,CCNC1:O:C(S(=O)(=O)[O][Na]):C:N(CNC2:C(=N):C:C(Br):C:S:2=C(C#N)C#N):C:1C(F)(F)F,468.369222559502,15.771910513401908
1179,6,19,12,20,11,2924,15,21,9,12,CCN(CC)C1:C:C(O):C:C(Br)(C#CC2:B:C(C(=O)[O][Na]):C:C(O):C:2[O][Na]):S:1,468.36841806830273,15.064975532760792
9325,47,26,4,3,14,2608,14,10,16,21,CCC1:S:C(=O):O:C(OC2:C:C(Br):C(CN(CC(=O)O)CC(=O)O):S:C:2S(=O)(=O)[O][Na]):C:1C,468.32061133096124,15.072184864328111
8790,44,18,26,6,4,2093,11,10,7,20,CCOC(=O)C1:S:N:C(C=CC2(S(=O)(=O)[O][Na]):C:C:C([O][Na]):N(OC):C:2):C([N+](=O)O):C:1=O,468.2983715703682,19.533307819384813
5094,26,6,20,25,12,6632,34,17,17,4,CCC1C(C#CC#CC2SC([N+](=O)O)C([O][Na])C2=N)N(C(F)(F)F)CC1C(F)(F)F,468.29711532123974,24.84611220539563
373,2,1,19,21,11,5612,29,24,14,11,CC(C)N1CC(C(=O)O)C(N)[SH]1C#CC1:C:C(N(C)C):C:C(C(=O)[O][Na]):C:1Br,468.21072478203405,13.715075497981282
1534,8,10,2,8,6,8831,45,10,16,18,CCOC(=O)C1:C:C:C:S(=CC2:C:C(S(=O)(=O)[O][Na]):O:C([SH](=O)=O):C:2N=O)(S(=O)(=O)[O][Na]):S:1CN(CC(=O)O)CC(=O)O,468.1393107209104,25.85318910523044
6172,31,24,21,10,14,2127,11,18,26,18,CCOC(=O)C1:C:C:C(OC2(S(=O)(=O)[O][Na])CN(Br)C(C(C)C)O2)(C(=O)OCC):C(=O):N:1,468.1322874506069,29.878100936750844
2666,14,6,7,21,2,211,2,19,24,25,COS1:C(Br):C:C(C=CC(=O)C2(C(=O)[O][Na]):C:C:C(C(C)C):C(=N):C:2):C:C:1[N+](=O)O,468.08900928947224,32.53237334762653
3751,19,23,7,21,7,6872,35,20,19,13,CCNC1:O:C(C=NC2([O][Na])C(NC(C)=O)CNC2C(=O)[O][Na]):C(Br):O:C:1OC,468.06020401529906,25.052956083386867
8465,43,19,12,23,4,2409,13,17,14,17,CCNC1:C:C(C=CC2(C(F)(F)F):C:C:S(C(F)(F)F):C:C:2C(=O)O):N:N(C(=O)[O][Na]):C:1O,468.0575930413203,28.311815991805457
1345,7,9,6,13,5,6258,32,19,13,3,CCN(CC)C1:C:C([N+](=O)O):O:C(NC(C)=O):C:1N=[SH]1(C(=O)[O][Na])CCN(C)C1NC(C)=O,468.0379073909522,24.027766731065647
2613,14,23,20,17,1,7452,38,9,20,2,CCNC1:C:C(N=NC2SC(N(CC)CC)C([O][Na])C2[SH](=O)=O):C(C(F)(F)F):C([O][Na]):S:1,468.0282359191835,22.127310690640158
3460,18,10,1,2,7,5731,29,22,2,19,CN(C)C1:C(S(=O)(=O)[O][Na]):N:C(C=NS2(S(=O)(=O)O)CC(C(=O)[O][Na])C([SH](=O)=O)N2):C:S:1[SH](=O)=O,468.00504358021425,33.63256510766374
1002,6,12,1,21,20,5106,26,14,2,2,CC(C=CS1(C(=O)O)CC([SH](=O)=O)C([SH](=O)=O)C1)=CC1:C:C(Br):C:C(N(C)C):B:1O,468.004509743317,19.891846011655492
7980,40,11,22,25,17,2503,13,22,2,10,N=C1:C(C=CC=CC=CC=CC2(S(=O)(=O)O):C:C:S(S(=O)(=O)[O][Na]):C([SH](=O)=O):C:2):O:O:C(N):C:1S(=O)(=O)O,467.9982216827351,15.795856469255558
8825,45,2,10,22,4,247,2,2,1,1,CN(C)C1:C:C:C(C=CC2:C(S(=O)(=O)O):C:C(S(=O)(=O)[O][Na]):S:S:2[SH](=O)=O)([SH](=O)=O):C(N(C)C):C:1,467.983807606387,14.799483497098675
3117,16,24,9,7,5,6447,33,3,13,19,CCN(CC)N1:C:C(C(C)C):N:C(N=C2C[SH](C)C(NC(C)=O)C2C(=O)[O][Na]):C:1OC,467.953778245963,19.844242446731677
6348,32,2,16,3,13,2717,14,14,19,16,CC1(C=CC=CC2(C(=O)O):C:C(CN(CC(=O)O)CC(=O)O):C:S(C(=O)[O][Na]):C:2)CNC(CN(CC(=O)O)CC(=O)O)[SH]1[SH](=O)=O,467.93180846426657,30.158718893676387
679,4,26,13,12,2,7554,38,22,10,14,CC(=O)NC1:C:C(O):C(C=CC(=O)C2SC(S(=O)(=O)O)C(S(=O)(=O)[O][Na])C2C(=O)O):O:C:1=O,467.87052738448773,28.546621360541806
4562,23,23,22,19,13,2068,11,5,26,5,CCNC1C(C=CC=CC2(Cl):C:C:C:N(Cl):C:2=O)C(C(=O)[O][Na])CC1S(=O)(=O)O,467.8699786371335,29.828103405414467
3364,17,11,2,10,17,8672,44,12,6,11,NC1:C:C:N(C=CC=CC=CC=CC2:C(S(=O)(=O)[O][Na]):O:C([SH](=O)=O):C:N:2N):S(O):C:1[N+](=O)O,467.86985333801823,23.178384584153395
5802,30,22,4,22,2,1639,9,17,23,19,CCNC1:C(C(=O)[O][Na]):C:C(C(=O)C=CC2(S(=O)(=O)O)CN(CC)C(S(=O)(=O)O)N2):O:C:1C(F)(F)F,467.8083033365245,25.386632832068095
5347,27,2,24,18,1,4547,23,11,10,22,CCOC(=O)C1(N=NC2CC(S(=O)(=O)O)C(S(=O)(=O)[O][Na])C2N)C(C(C)C)CNN1[SH](=O)=O,467.7826244745951,33.56341511466828
9594,48,6,17,22,19,814,5,6,3,15,CC1:C([N+](=O)O):C:S(C(=N)C2C(S(=O)(=O)O)[SH](C(F)(F)F)C[SH]2[N+](=O)O):C:C:1=C(C#N)C#N,467.76563558982224,26.66568104179971
6619,34,13,21,11,11,5348,27,24,7,10,COC1CN(C(C)C)N(C#CC2(N)CC(Br)NC2NC(C)=O)C1S(=O)(=O)[O][Na],467.7248463156958,15.312125995921193
8802,45,24,25,6,12,345,2,8,15,3,CC1:C:C(C#CC#CC2:C([N+](=O)O):C(=N):C:S:S:2C(C)C):C:C(N=O):C:1=C(C#N)C#N,467.70496924472684,15.689612224904891
9358,47,12,19,22,2,6686,34,24,13,15,CC(=O)NC1CNC(C(=O)C=CC2:O:C(O):S(C(=O)[O][Na]):C:C:2S(=O)(=O)O)(C(C)C)C1=C(C#N)C#N,467.6825445966715,30.221233918729823
5370,27,20,7,2,12,5771,29,14,21,7,COC1C[SH](C#CC#CC2C([SH](=O)=O)C(OC)NN2[O][Na])N(C(=O)O)C1Br,467.65554487054413,28.597759780603305
6320,32,25,4,14,2,1774,9,14,10,25,CCC1NCS(=N)C1(C=CC(=O)C1(C(=O)O):C:C:C(=N):C(S(=O)(=O)[O][Na]):O:1)C(=O)O,467.63680353619054,25.764681860555385
1341,7,25,22,10,5,2202,12,16,22,4,CCC1:C:C(S(=O)(=O)O):N(CN(CC(=O)O)CC(=O)O):C(=NC2:C(S(=O)(=O)[O][Na]):O:C:C(S(=O)(=O)O):C:2=N):C:1,467.6030570664428,15.773355043083951
2949,15,1,15,24,8,9446,48,4,1,21,CC[SH]1(=CC=C2:C(C(C)C):C:C:S(=C(C#N)C#N):C:2N(C)C)CC(Br)[SH](N(C)C)C1,467.60120022378504,20.90057758746635
3313,17,17,23,10,8,8888,45,2,8,15,CCNC1:O:C(S(=O)(=O)[O][Na]):C(=CC=S2:C:C(=C(C#N)C#N):C(N=O):C:S:2[SH](=O)=O):N:C:1C(F)(F)F,467.5715409352474,23.553108579505487
7166,36,17,5,18,19,5792,29,20,25,11,CCOC(=O)C1C(Cl)OC(C(F)(F)F)C1C(=N)[SH]1CC(N)C(=N)N1[O][Na],467.53982275503574,30.712948311009765
9730,49,10,17,11,5,6286,32,2,11,1,CN(C)C1CN(N)C[SH]1(=NC1(N)CN(C(F)(F)F)ON1S(=O)(=O)[O][Na])[SH](=O)=O,467.5286212676859,21.518914582094357
3350,17,22,25,15,9,4099,21,5,21,8,N#CC(C#N)=C1:O:C:C(S2:C:C:S(N=O):C(Br):C:2Cl):N(S(=O)(=O)O):C:1=N,467.4813262652298,22.610540310131917
8626,44,23,5,24,1,6322,32,8,25,14,CCNN1:S:C(Cl):C(C(C)C):C:C:1N=N[SH]1CN(N=O)C(=N)C1C(=O)O,467.4777921957731,24.266926793908414
9638,49,18,1,13,2,9459,48,5,13,3,CCOC(=O)N1ON(N(C)C)CC1(C=CC(=O)S1(Cl)CC(C)SC1NC(C)=O)NC(C)=O,467.4682212318855,27.49573410088309
9294,47,22,12,23,6,9526,48,19,24,23,CCNC1:C:S(O):C(S(=O)(=O)O):O:C:1C=[SH]1(C(=O)[O][Na])C[SH](C(C)C)CC1NCC,467.45128666290964,24.63171021372934
411,3,19,4,4,9,2670,14,15,7,7,CCC1:C:C:N(C(=O)[O][Na]):C(C2:C:C(OC):C:S(OC):C:2=C(C#N)C#N):C:1CC,467.4374831312869,16.781806553939028
3203,17,3,10,14,16,6819,35,1,4,26,CCC1NC(=O)CC1(C=CC=CC=CC1:N:C(C):C(S(=O)(=O)[O][Na]):O:C:1C(=O)O)N(C)C,467.4311078231318,27.956731147712848
7469,38,26,1,16,2,4006,21,19,12,6,CN(C)[SH]1C(=O)C(C=CC(=O)S2(C(=O)[O][Na]):C:C:S([N+](=O)O):C(O):C:2)CC1CN(CC(=O)O)CC(=O)O,467.40430745848033,31.639138287932624
5159,26,19,26,1,19,6703,34,2,19,11,CN(C)C1CC(C(=N)C2([SH](=O)=O)NC(C(=O)[O][Na])CC2N)[SH](C(=O)[O][Na])C1=O,467.39686745134475,24.827187511077003
412,3,18,9,12,13,2763,14,17,17,14,CCOC(=O)N1:C:C(N(CC)CC):C(O):C:C:1C=CC=CC1:C:C(C(=O)O):C(C(F)(F)F):S(C(F)(F)F):C:1,467.3692974481589,19.680889472042892
276,2,25,17,19,2,858,5,7,9,8,CCN(CC)C1:C:C:S(OC)(C(=O)C=CC2:C:C(C(=O)[O][Na]):C:C(C(F)(F)F):C:2=N):C:C:1N=O,467.35806675437107,14.894688344447092
2936,15,2,6,2,20,9562,48,4,7,13,CCS1(C=CC(C)=CC2:C([SH](=O)=O):S:C:C([N+](=O)O):C:2[SH](=O)=O)CC(NC(C)=O)[SH](OC)C1,467.32983585829163,29.77043418061098
1317,7,4,19,13,19,5230,27,4,10,4,CCC1:C(C(=O)[O][Na]):C:O:C(NC(C)=O):C:1C(=N)N1C(CC)C(S(=O)(=O)[O][Na])CN1CC,467.192589801006,21.643008371640178
6556,33,23,20,4,11,6662,34,2,20,11,CCNC1C([O][Na])SC(CC)C1C#CC1C(N)CC([O][Na])N1[SH](=O)=O,467.1888110381774,24.908382322550796
4604,24,23,16,22,13,827,5,18,21,2,CCNN1CCC(CN(CC(=O)O)CC(=O)O)C1(C=CC=CS1(C(=O)OCC):C:C([SH](=O)=O):C:C:C:1Br)S(=O)(=O)O,467.1620617504401,23.17271670494053
8324,42,2,1,24,12,7542,38,15,9,20,CCN(CC)C1CC([O][Na])C(C#CC#CC2:O:S([SH](=O)=O):C(N(C)C):C:C:2C(C)C)S1=C(C#N)C#N,467.14182758092045,22.835851633238367
2800,14,26,21,15,1,6512,33,10,19,4,CCC1C(N=NC2:C:C:S(=O):C(Br):C:2=C(C#N)C#N)C[SH](S(=O)(=O)[O][Na])C1C(=O)[O][Na],467.0899723290075,18.96899032501094
5342,27,6,19,18,4,9424,48,15,20,18,CCOC(=O)C1CSC([O][Na])[SH]1(C=CC1(C(=O)OCC)NN([N+](=O)O)CC1C(=O)[O][Na])=C(C#N)C#N,467.0571800587386,27.324194387057524
3940,20,16,6,13,16,264,2,18,17,25,CCOC(=O)C1(C=CC=CC=CC2:O:C(CN(CC(=O)O)CC(=O)O):C([N+](=O)O):S:C:2NC(C)=O):C:C:C(C(F)(F)F):C(=N):C:1,467.0381947702084,25.841161607073023
458,3,8,12,18,4,2273,12,4,18,20,CCOC(=O)C1:C:C(O):C(N=O):N:C:1C=CC1:C:C:C([O][Na]):C(C(=O)OCC):N:1CC,467.0067565020593,16.48405554414746
4102,21,1,22,5,13,2937,15,13,4,2,CCC1:C([SH](=O)=O):C:C:C(C=CC=CC2:C:S:C(Cl):C(S(=O)(=O)O):S:2N(C)C):S:1NC(C)=O,466.96748045151674,29.984143884106505
3515,18,9,2,12,14,8816,45,6,9,19,CCN(CC)C1:C(C(=O)[O][Na]):C:S(OC2:C:S:C(O):C([SH](=O)=O):N:2N(CC)CC):S:C:1[N+](=O)O,466.9644132953361,20.428757403192126
4173,21,19,7,13,2,3536,18,11,11,10,COS1:C(C(=O)[O][Na]):C:S:C(C=CC(=O)N2:C:C(S(=O)(=O)[O][Na]):S(N):C:C:2N):C:1NC(C)=O,466.9186358629513,27.699497129470608
9687,49,20,26,12,18,5069,26,3,20,24,CC(C)C1C([O][Na])CCS1(C)CNC1(O)C(=O)NON1[O][Na],466.90388658138033,28.537600507595396
4645,24,10,3,15,12,4064,21,10,12,18,CCOC(=O)S1:C:C:S(C#CC#CC2C(=C(C#N)C#N)CC(C)N2S(=O)(=O)[O][Na])(S(=O)(=O)[O][Na]):C:C:1O,466.8955575419245,22.449858882298944
4059,21,14,21,21,4,8980,45,18,1,24,CCOC(=O)S1(C=CC2:S:C(C(=O)O):C:S(Br):C:2Br):C:C(C(C)C):C:C:S:1N(C)C,466.87530694764456,27.12234095376372
1228,7,25,8,3,2,377,2,16,9,24,CCN(CC)C1:C:C(CN(CC(=O)O)CC(=O)O):C(C(=O)C=CC2:C(C):O:C:C(N=O):C:2=N):C:C:1C(C)C,466.8609250322294,11.4977565651028
9379,47,26,16,3,2,6382,32,18,9,12,CCOC(=O)S1(C(=O)C=CC2:C:C(C):S(CN(CC(=O)O)CC(=O)O):C(=O):O:2)CNC(N(CC)CC)C1O,466.84645147455285,13.661685981386038
6520,33,11,25,2,7,9481,48,10,6,21,N=C1SC(N)CC1(C=N[SH]1C(Br)C([N+](=O)O)SC1S(=O)(=O)[O][Na])[SH](=O)=O,466.83178695489767,26.553780949557407
7134,36,2,20,19,12,6582,33,22,24,9,CCN(CC)C1CC(C#CC#CC2(C(=O)[O][Na])CC([O][Na])OC2[SH](=O)=O)C(S(=O)(=O)O)[SH]1C(C)C,466.8287683805917,17.62133977547311
6015,31,13,22,20,3,2164,11,7,16,18,CCOC(=O)C1:C:C(C=CC(=O)CC(=O)C=CC2OC(NC(C)=O)N(S(=O)(=O)O)C2[O][Na])(OC):C:N:C:1CN(CC(=O)O)CC(=O)O,466.82585596742547,36.45453317518844
4637,24,20,22,6,15,2114,11,4,18,3,CCOC(=O)C1:N:C:C(CC)(CC=CC=CC2([N+](=O)O)NCC([O][Na])C2S(=O)(=O)O):C:C:1C,466.8180691363353,27.517507212450187
